Step Frequency (Hz),Foot Pressure (kPa),Surface Type,Temperature (°C),Humidity (%),Harvested Energy (mW)
1.1733125177202783,245.82790696764638,Concrete,21.771456612104636,39.34256021136841,0.9467619187163893
1.6967812310665846,181.07347498434035,Treadmill,29.315179299084242,45.887823729196676,0.7532726569152974
1.4687504454644709,241.9984704829522,Treadmill,20.337526253874923,55.11202951115222,0.7873378949917944
1.7095709027425106,167.78091334898465,Grass,16.66303056703692,47.1500638696539,0.7301879542055424
1.6914526152358327,337.35568544653086,Treadmill,16.014259985225113,50.80790820830288,1.4398133527107442
1.7819489614396327,258.02024935344747,Dirt,22.29826581133728,43.35053579461833,1.122089621928137
1.5569929830325395,250.2840108069824,Grass,20.962123029115656,68.8179180198194,0.5631073386203049
1.3220847030089953,283.8028527724632,Treadmill,20.736272696309292,42.781299421979575,1.0556077088000912
1.685529897741924,185.03465896388786,Treadmill,29.915052562669494,49.51395096158148,0.7091566967423593
1.5235995152288129,210.96245165500108,Dirt,21.342411714072334,55.4040459740744,0.6230049560055337
1.4532313569731734,276.5529907473785,Concrete,15.172029484569741,39.54649156574531,1.3949297075686038
1.4047552238590075,258.07273324532997,Concrete,27.823722502702,50.148371499833864,0.9232986655321815
1.7012671138210258,214.01749598126312,Concrete,31.680336519776112,47.90974059709491,0.9323708634994592
1.8206738984014754,282.4022854905634,Grass,27.2493027283248,57.72065409906752,0.9492975079406901
1.2609294882600732,265.13656435886327,Concrete,21.649358450717965,50.38161858028604,0.8986788283217338
1.624390448495786,275.2778636349561,Concrete,25.857988197828657,44.14920777600037,1.3004301249513004
1.4255225629154709,269.48692401249906,Grass,20.98341198757543,52.96728622326018,0.837130849369367
1.2065455203615771,215.929850007475,Treadmill,20.141968772692547,61.24689897445246,0.49912253761407194
1.5295411641526016,246.20761815893164,Grass,24.011924783540216,47.01809740973986,0.8987442843169032
1.3333724439620878,157.14719046951936,Concrete,24.715103989420044,50.614651842283784,0.5447437964499967
1.1844493544399604,224.45838981646688,Grass,23.986071524550294,49.20527666675336,0.6084470587187439
1.343651905555093,237.73283513475351,Grass,33.358309436976086,53.97193513275062,0.6038820310778211
1.2944452164172293,281.33767166602996,Concrete,25.213960990823818,42.41353156350388,1.0987665709316055
1.3706626293873216,275.60754515152877,Treadmill,29.79870055740933,68.64403928086745,0.534106242618152
1.234823184609262,212.3959099518227,Concrete,36.15941260567449,63.6581450305258,0.4472174461874808
1.4209719782747572,211.28970305830404,Grass,22.632285024511013,46.59480046158395,0.7316612067470959
1.3573501743832055,315.34871494190014,Concrete,25.742921534579608,71.15474232531227,0.6436250619161977
1.5751227754291315,235.3045800262033,Treadmill,29.08486784354076,25.688741986114245,1.2507433781971116
1.618707797279663,255.71249595760025,Dirt,25.61030895082239,58.67878521438801,0.714185608120735
1.5520297153556883,289.2624320012307,Grass,23.614447404026095,86.94540311916393,0.2649885536471034
1.4529111084252981,246.02491659805096,Treadmill,36.717634761945774,47.54883762254747,0.7870191823825987
1.447514480861537,242.41700389157387,Concrete,30.991740777572858,58.88042438127066,0.7142924329210633
1.3325850025177268,234.2334058778554,Concrete,14.491565897985605,58.90262229659122,0.7408692455171878
1.3374010681180126,224.54635002591357,Dirt,31.78672374956583,47.812431586484465,0.6156939951595249
1.6407207736157472,257.14512635856715,Grass,33.00169644250592,55.66008148865009,0.7711891910909054
1.1480594802699071,158.8768169996427,Concrete,30.976763365246477,67.05526772450511,0.2975212732648841
1.4838550123374115,231.94417669658475,Treadmill,28.753315837888255,41.436544492786936,0.9183219356227835
1.4352941876877598,277.01254414284926,Grass,32.75476366635931,55.19562960350676,0.7362376234849145
1.6198264202749786,271.18394946826027,Dirt,29.413134232110135,59.69544478020214,0.7123408659028398
1.2149976033155299,320.5532332162829,Treadmill,27.89361805121622,43.3057337851219,1.0145655766759865
1.502496141097188,291.8708754504426,Dirt,25.67075150454927,51.29175871629094,0.8914000316024546
1.5685968682718214,270.4128853008127,Treadmill,19.64197748204217,55.25513569340645,0.9425368631132828
1.119053756275201,251.43314710102658,Grass,18.136353800616874,43.23535640013421,0.7593277947071378
1.2851344054276526,227.17333988368668,Treadmill,28.86477478043652,65.01087748122733,0.4648939821295617
1.4816420306374418,275.1634126739244,Grass,28.77526929425683,53.07705431329322,0.8229904670093642
1.6028293815268608,266.1744765417221,Grass,24.78643291235842,43.30456308368941,1.081589555894197
1.53649986222254,231.2858983186009,Treadmill,20.71667327141286,38.98348007696273,1.066339593024916
1.6120908505899614,206.64541588631127,Treadmill,19.349904953578744,47.657807714831804,0.868223431517383
1.284125497471869,247.34509272878694,Grass,23.18903822207269,47.26531017353596,0.7603471449100389
1.1822499300543947,307.80034817135504,Concrete,28.509366047551925,54.36779159646919,0.8426473525686047
1.5169011611513579,255.51036898656488,Concrete,36.19198525451047,38.48166911781198,1.1183566023850788
1.254129352357177,251.41987543146843,Treadmill,24.877443482659988,44.00054362598415,0.8352840302753782
1.3269355347904392,271.15834934495047,Concrete,26.43878021240365,65.52433735070436,0.6423216933333573
1.6864556709652747,274.0660284488759,Concrete,30.629721847351316,34.92335566777349,1.4944514020369157
1.5378199113533702,262.4453631090717,Grass,24.68090269800974,44.307597647313216,1.0060889844589678
1.3863710189489171,247.89598343243944,Grass,26.843741065560735,38.1757776766453,0.9315198999952934
1.3603936990718073,224.59089783672957,Concrete,29.10991766706576,52.473625960843606,0.7325038733073568
1.624184311377833,300.2428362105514,Dirt,30.51013371101189,57.436702253030916,0.8260038522534251
1.5423941871299967,228.65191687707548,Treadmill,25.270687704284313,85.94373837273542,0.233625812066108
1.2570886715354619,328.6164293930784,Dirt,22.59704334509107,60.02418361855765,0.7094613732071726
1.1104352533798105,257.7179302992918,Dirt,26.020511558346957,38.10729792791462,0.7366903601535908
1.87636036652803,252.63456125443224,Dirt,16.513465529105993,55.838963361464344,0.9502822104350118
1.2555041549364885,287.99892099197825,Concrete,26.468530255083788,49.134947749331744,0.9520744128668288
1.6055393006600245,217.3406923291488,Grass,29.33443825094196,45.512032436504384,0.8134529661706036
1.802138586467635,278.69336204929164,Concrete,33.49119463893252,50.23347108072161,1.2061160740903771
1.529519513766631,255.7629127600405,Dirt,29.623231170084797,58.94715356870961,0.6448059982735446
1.3799126647065592,270.54406711422877,Concrete,12.169784694126975,58.35328273101119,0.9160033569545138
1.2147901916608577,215.82027480609577,Treadmill,31.958890696921447,36.507181831313886,0.7344104572358969
1.2119978927359938,215.3514793486172,Dirt,32.33474656426668,50.438567791540336,0.505351599793556
1.5753389697352773,158.37412066784177,Concrete,20.39682333581174,40.04373986076272,0.819758473057776
1.790195264589997,227.13732790321163,Grass,22.996897650880065,51.62173064400854,0.8945910398539815
1.4209081806590942,224.5146807908383,Dirt,32.195342327626065,45.602390200245175,0.6789067163519709
1.3888559075701272,216.63148326971,Grass,25.277804212480973,58.1990789512717,0.5597476575933844
1.6394962181622372,244.22691428432108,Treadmill,22.062314136370002,47.258633628366816,1.0257486049050133
1.3628105492190508,253.2132685806858,Treadmill,21.242710689902133,43.00301012598281,0.9625975560342453
1.5548965815256843,274.98706346153284,Concrete,38.17295841511503,50.60158842507079,0.9697668925284741
1.5083602900171025,278.28946431209425,Concrete,28.937386386449234,49.804383439427205,1.0647022653739429
1.418106388284389,282.5239255188762,Treadmill,23.606990117144253,48.4155613914891,0.9894830588795404
1.496892368252696,284.61497726990206,Dirt,32.14311720742075,45.53834846635525,0.9082188262871992
1.852630422929996,263.765649787926,Dirt,24.54883873132447,25.380901295591222,1.5380426737323458
1.6209065888201912,252.76134415568953,Dirt,31.057049245450468,69.43900025093893,0.49554266325507784
1.7185001608511956,296.4551804475975,Treadmill,27.906162121702167,36.56918425303236,1.4846393300708767
1.316261127815988,284.664292490337,Grass,23.306791051404662,52.41043586972536,0.8085604309607402
1.719187229521515,175.90170787127786,Grass,27.491506061019557,53.7732367331433,0.6090255341636912
1.627804095093797,241.36059972798748,Dirt,27.69361636550931,71.78124695519266,0.4537002896356052
1.2000807806881264,159.82997742448146,Concrete,29.004116697424628,73.12957439071887,0.2602657020245096
1.6079581466742199,158.85205067830486,Concrete,33.1420760254765,54.07547915277439,0.5680902824153131
1.3973451726410646,224.55624022898743,Treadmill,36.05918492291089,39.75338053051644,0.7991500812770292
1.1908392647348767,243.60035403640342,Concrete,27.055714855304608,40.06364153861972,0.8949394663298573
1.5259551464655239,228.79112238214157,Treadmill,15.459919199087144,43.7795053813163,1.0116856692406062
1.607808518212522,161.19550597189246,Treadmill,29.38326452220682,49.71024939294586,0.5901324188191245
1.5303216137289126,288.7547938821508,Concrete,23.69621003967611,45.35319237076608,1.2834987917520402
1.478172283030849,214.65286420866184,Concrete,16.54388733367752,40.30266001726199,1.0745203038255897
1.4338829323083335,274.46880983855766,Dirt,28.453475177091427,50.889680329888556,0.7850630047241864
1.9933176018683112,216.0281133070312,Dirt,27.19701513991298,41.576961457187096,1.03451461597134
1.2634861222942708,225.11838227454237,Concrete,20.972292164730355,63.831092447441094,0.5608202838768253
1.6745843964714406,271.68420696260796,Dirt,19.070378972270866,41.6590886248162,1.1777474255252536
1.5030845941777968,232.54264178310714,Dirt,31.979113418779626,43.15648472801582,0.7790145521967543
1.3291066987465936,258.52537901809484,Grass,27.5307859505757,51.12340427143312,0.7313854478927349
1.4903201898742842,263.866118868323,Dirt,21.04509813349523,36.93700512200684,1.080798096379412
1.2214134724822765,178.64350462257568,Dirt,28.31272315008031,46.28732175434533,0.47670900153895723
1.3809019186386293,273.88943652633776,Dirt,22.898904094544967,34.96695316716581,1.0537221832950112
1.4906131348328788,203.11928571548145,Grass,27.723835572528333,49.40387871627506,0.6658811058657267
1.189776588280174,194.44684610104727,Dirt,26.570394341806118,41.71829262185118,0.5578320315526013
1.6012765076976117,213.66989229486586,Grass,12.177718509144807,45.05342897049783,0.9413835750798015
1.3072477918176935,290.72439967947463,Dirt,25.541428560211514,51.39001260019766,0.7719141131274182
1.2096558083972895,169.98151527682757,Treadmill,24.167233454394875,45.98877231384931,0.5289081063620265
1.2839164528343259,282.54989207205585,Treadmill,21.29838151488026,57.33623955654832,0.7570761523781825
1.9351908323670974,266.9776482285377,Dirt,18.67988822638442,40.108080544542275,1.3778456135886692
1.104387171626232,253.71668715712065,Grass,23.91241981521524,45.274738139718465,0.691371872990721
1.5872246177539582,262.33382490225,Concrete,23.23631310264519,46.751623462327046,1.1835663815893225
1.3496727457961426,235.49482807794445,Treadmill,28.257050665672022,58.077739758817835,0.6100583531796384
1.4299743656964876,284.1143674489756,Concrete,24.274197476900433,60.55587942158073,0.8471390876556153
1.6207861857360666,228.67196513832624,Concrete,25.44291926603318,40.27524629154364,1.1572214402283245
1.610963742967784,168.7570229417483,Treadmill,26.635825969097255,45.96486212049642,0.683292160150626
1.363860716167642,246.13890963271209,Treadmill,22.68043767873282,30.657673679642226,1.1241910070170158
1.228435198673341,290.067831676762,Concrete,20.018222269856608,49.991204620092084,0.979916235766501
1.6244281947401278,274.60193332312906,Grass,36.06718465171092,50.45224998104606,0.8823366445202967
1.610475438601869,340.72009598871296,Treadmill,24.611430911866663,64.16529553228604,0.9325276205339681
1.4430060982423623,237.34060948832027,Dirt,23.950009105798905,48.252922575490565,0.751790222846218
1.5883888767616756,241.96240799024014,Treadmill,32.067360098266676,48.78624666124653,0.8674237639025139
1.4108341038048928,238.3345351788304,Dirt,34.43564576716458,45.53892176484962,0.7000113511904106
1.3345924869930423,211.184453671726,Treadmill,32.22850259846873,55.287761673408454,0.5544492649355097
1.500792436224215,226.3426860097187,Dirt,23.048326234415413,52.570962556440925,0.6892535083594663
1.6038065482183035,198.05574093026004,Dirt,26.7363769102564,54.30106912527294,0.5995878277985937
1.5618500539104867,135.30607132518168,Grass,27.92270004849496,71.41338097783004,0.2620821959861538
1.6018325360153345,220.98886005462256,Grass,36.18417021654689,35.11576132773147,0.915781275991294
1.3478842253421748,251.17442295465904,Concrete,27.101157290516426,22.634709353809686,1.3475803200952516
1.8163762249516506,281.5360422707942,Treadmill,27.323042926716706,57.1256390571323,1.013031553660101
1.4315238289322751,221.21721707865527,Treadmill,19.93440578609032,49.534669831769705,0.7915433807962887
1.4762168697046818,221.79720543201634,Treadmill,18.723556480982825,44.26526367734882,0.9137932281872836
1.2362688181564265,301.53098346607504,Grass,31.77194976358969,60.125683357073456,0.6205296912697097
1.4612289687405433,183.44132886744592,Treadmill,26.72909037985723,51.7016994350456,0.6016415580137674
1.6064475473703035,241.8363392525617,Treadmill,27.23640429372506,45.93343550217757,0.9713342221581663
1.652502122538533,297.8627340508904,Concrete,30.367995291736104,58.931933643717976,1.007004301819068
1.8123881474373564,214.57935737564011,Grass,29.26153192057571,57.51679156134733,0.7073603856479821
1.6040469791650922,173.3232190611401,Concrete,28.6089618700157,56.51164948060947,0.6129377075887662
1.5553826391599406,335.34247906203535,Treadmill,28.179621452030354,37.27711054452103,1.4989912425831944
1.4107409776971362,289.9647659412009,Concrete,25.693444853983955,41.778463847220486,1.2421034772283248
1.3676519183533986,291.5184352144734,Treadmill,26.045564496983904,52.94234999274214,0.8776621646491434
1.6940497029336312,245.53452497943377,Treadmill,29.58021225073124,54.722606240735665,0.8510438719859179
1.6902140703477817,282.0313546646016,Concrete,20.307977167304742,64.04250947785714,0.9400988696864652
1.2845974598302454,125.48055524429145,Concrete,19.747899980485226,44.24645743736328,0.49541919915490645
1.6446191774306962,228.13530016096138,Dirt,25.408484783465415,49.97017347975147,0.7853138980868458
1.6300767382791685,297.37848801590104,Treadmill,25.745664809645994,61.711210244090665,0.8707547960327519
1.277238222997161,180.20477081162693,Dirt,28.622298657838364,48.61037846977525,0.4796407149356223
1.6080913609578353,233.32734119871395,Grass,23.888503837416728,51.655294801347075,0.8180439469467936
1.2900907081036386,265.9830965383836,Dirt,21.11043508411173,49.558506973162025,0.7538908488679446
1.0141414064653023,210.78616092049973,Grass,28.008784958078124,55.69829691783922,0.41049958908614936
1.4679795172615901,250.36875958448329,Dirt,31.732964347334068,55.05101683222672,0.6493634670769111
1.5515629410509977,269.2842460728994,Dirt,26.825193499465726,33.93182240073144,1.1392166574746017
1.4769858390233774,265.0986246805877,Dirt,17.730173913807683,56.46200885106137,0.7655529494204736
2.073421363437595,229.96284560936084,Concrete,26.377752607994367,66.77051551228422,0.8209030293757814
1.5757702458469949,208.54735803094383,Grass,15.343088152942613,36.1307109255486,1.022772024983348
1.5294283638597401,269.8075432986706,Dirt,24.794597756522784,53.39970008560552,0.8092262682213632
1.5859182606628182,266.957614932521,Dirt,14.951145157730037,55.77695948715921,0.8616164929676016
1.4117361991199804,264.50135066347144,Grass,22.849358294856703,36.79730940786504,1.0747333316191954
1.6858958124187078,255.72477696644526,Dirt,27.555258486040575,42.37653664261618,1.0180112091630158
1.5722003892354204,267.0072707530407,Treadmill,23.572847558597005,43.18383557653891,1.14226759107424
1.5630343407784981,293.8483051215137,Concrete,30.743647897769698,52.173289703266605,1.0901607296303235
1.375175955426612,265.4976235319748,Concrete,26.095356681907717,36.3571318175506,1.2071843933344562
1.1871339347101812,254.88640858138768,Concrete,19.381791979225333,43.13892302838578,0.951608038312352
1.399722782184542,223.65696446741487,Dirt,29.50334321073711,53.635791923861916,0.58347050843442
1.5565267712519784,319.2939050183429,Concrete,28.446169570906775,58.61278105150475,1.0444310651634359
1.4110601040510107,193.84826382747448,Treadmill,31.36911342994799,50.30934641556666,0.6032642485611492
1.558345433413474,239.86050809176274,Treadmill,28.54866605680963,39.48709703471874,1.032620506246882
1.453527624628739,224.54632072896126,Grass,27.349444366137355,47.266436686223166,0.7508731699186286
1.5861158969253046,158.644848544551,Dirt,20.03523646016511,52.02626436542798,0.5309797588022755
1.3046351748249372,267.690643574528,Concrete,29.065954100261557,65.22194461123368,0.6129644063833439
1.5385780023770164,239.83691150194844,Treadmill,24.26782945801835,54.24836035188832,0.8032705896010797
1.3718091707297206,251.59380506047847,Treadmill,29.030307021531392,70.860729975107,0.4569575556359683
1.1923434115738727,241.0586912799163,Dirt,36.1506867668447,58.2749934457974,0.45020638965769655
1.466969175394325,287.6638328979901,Concrete,31.033787123021927,62.14975523654847,0.7903726421996357
1.8072635147636094,294.0732730787945,Grass,26.425250572780495,43.48586304057757,1.3221385174173077
1.2082847184308034,194.9367150305409,Grass,25.366699363554712,57.609894087298834,0.44400338706714787
1.5238784500788398,338.2669106631711,Dirt,22.91139827890947,51.79757654368669,1.064343856063258
1.6595154126528449,237.9912472547861,Treadmill,13.385139198958706,74.49223629413738,0.5286656249245659
1.9600061370288904,279.37902385388344,Treadmill,25.232296969673698,46.52739882726501,1.3804556983006229
1.4014134035106625,259.015722119769,Dirt,22.43108615878885,67.80655914021396,0.5028130778419744
1.3735998790791375,255.28567828110465,Dirt,26.609516848811115,67.17645024392718,0.47600640670046185
1.2666615608121468,277.8417767823887,Dirt,22.418700654623414,44.26215175805338,0.8441217959704792
1.728103266969244,315.91586955958326,Concrete,26.10527479284415,53.11280485462734,1.3297159872553863
1.3265171341521849,288.8528449183026,Concrete,31.230326332565507,35.67846398446963,1.2171372201874051
1.42588071364493,237.83269567358494,Grass,25.783526889925426,68.12681729611079,0.4787463623739905
1.130212424525749,245.7875557254565,Dirt,19.569177129900154,28.524738292539826,0.8770533702383706
1.6767943685357052,221.82533210687785,Dirt,20.846086941206636,33.87909023539936,1.073814015872287
1.7316516561556052,285.7595651616577,Treadmill,28.45354877160592,48.45511622472677,1.1655318290854186
1.669155012716873,279.49509395459546,Grass,28.76538568027774,40.59189647898694,1.192434441434147
1.1789349437292564,232.89413326436988,Grass,20.64159551464509,40.0224505672794,0.7653819247343533
1.6214302081558614,316.3254629388931,Dirt,24.856377292697115,46.591600800480656,1.1520860052739723
1.1654659230551998,303.69004023097835,Grass,29.523403648787323,59.57455524700305,0.6109965815528785
1.5116080604128481,341.17530552156245,Grass,33.603837240837926,59.975764991080865,0.845645815989948
1.5410155159967593,210.5086581800409,Treadmill,25.88211172592487,54.58923688894785,0.6901979094752393
1.562036643621653,244.99048024366957,Grass,24.004747998992507,54.98487363330397,0.7760223727289981
1.6069273065274936,240.1745600522368,Dirt,23.151628555290355,50.389188420307974,0.8183281007866374
1.4983932792881456,380.18560173837216,Treadmill,25.715657718184012,60.36907123416145,1.059466800803892
1.1075140974542894,250.49212926483142,Dirt,31.945360441076076,51.23982397367334,0.5305627445852393
1.6070242017599063,313.25859954829605,Treadmill,25.72380402886846,42.15316293750251,1.366478271598746
1.5195216282255495,301.73838059045914,Concrete,27.499987843507924,47.27294555135842,1.2389816462325294
1.3194760417257534,245.80279521020222,Dirt,17.891885631042648,52.41035839285056,0.6921461374603933
1.1861205157726782,252.7755412121755,Grass,32.9719300251918,58.572522244013626,0.5121989481450653
1.8080044371848718,276.1391571772948,Grass,31.684295836665893,53.2883455633997,0.9744612201692437
1.7462601076581366,312.8921617794564,Treadmill,23.519337501833192,37.728333597418,1.630336917058562
1.641191481461491,241.39972323787154,Grass,24.47825964317162,58.4443154435696,0.7383415999485244
1.3647400177530593,224.57098552146428,Grass,30.896799610703752,46.325964678624466,0.6928583074354892
0.9966008895576964,296.6142200055904,Grass,39.72641807550873,55.24329115210934,0.5075992675464212
1.6529358350870471,192.65656743755892,Concrete,16.576092355669388,34.25625511868432,1.1873229479011453
1.573337354771015,262.63700675877396,Dirt,22.445306398972882,55.783227439271336,0.7860572407210747
1.4250675381855646,303.0086466765735,Treadmill,23.029040264005573,59.701219315602756,0.837646505564167
1.7249612613395753,271.5123765558431,Treadmill,30.20481847012209,44.88599300577486,1.1591857954459401
1.66959950679257,221.65122857416543,Dirt,26.771850500348492,54.029779445964515,0.7024528380204222
1.53521909764617,199.93831270408612,Concrete,22.43818398437305,51.99016297011336,0.792546493940502
1.5070116835742227,309.35367048284706,Dirt,17.918814122903544,42.928629710667664,1.192841942889627
1.5101935435199363,241.21671167939675,Treadmill,30.056503647287858,59.531711078078224,0.6630127744240326
1.6359879745669492,204.9296555840956,Grass,23.99873828623899,47.88198687589092,0.7871776099706272
1.3285047306914024,306.9428722854308,Grass,19.21053820667876,46.09307812707375,1.035029134468435
1.5851966243570073,290.050110201119,Grass,21.589001769145227,55.993695511593,0.9322520487554684
1.315881811106082,197.4129442716756,Concrete,22.87401806274942,52.03800328488994,0.66735141361896
1.7673110343504468,375.71525476897096,Concrete,23.5000244902969,56.73373721175319,1.5298213360408917
1.6064257143150469,222.9734015892098,Concrete,19.776382275376626,51.56211446067942,0.9561885718640052
1.362354347672214,289.20246683118035,Grass,19.839442168461797,54.16440852909668,0.8454929127810497
1.51611916480595,349.3292157243684,Treadmill,36.847639724410726,49.33348288970979,1.1248527513104827
1.3292427239943918,294.41100555914073,Concrete,26.64752429054185,43.384109708529984,1.144952743070376
1.8008225675401592,262.95897211446265,Dirt,22.942826836062714,42.8592769618188,1.1587250942219223
1.8245751968942419,178.38665489472658,Grass,26.889858499955718,43.328246756015744,0.8083158409066188
1.6392447365125695,352.0514470361207,Grass,25.80278304116151,44.86914084727012,1.4089310543779765
1.8113313135309155,293.2568268005804,Grass,20.466719378571014,80.75575955059111,0.4758628771377063
1.5303591897745001,179.2573066727486,Grass,15.42279418310021,55.49152399491844,0.594566072711285
1.6527025134349593,327.23133649622923,Treadmill,22.345597660726455,42.88220104884562,1.4964608007913256
1.7449449043819512,253.057611689278,Grass,24.087391731670145,60.178218802004366,0.7915136321295876
1.4988512808968166,236.11710969690532,Grass,24.45221285127989,68.80013545646209,0.495309631300532
1.514220771463469,221.39481852796854,Treadmill,15.842895007159244,44.82238854520804,0.9502437218620108
1.6867313202857794,258.55808754118664,Dirt,37.4003387566322,45.421651679818126,0.8816451321225611
1.6292995931191987,290.39818944907324,Dirt,37.01358085207631,32.021563784608716,1.1963149723209265
1.3489078559597893,225.2653655201195,Treadmill,27.224118741055214,47.19527961469945,0.7420841891240056
1.0626341257457061,256.37918212471425,Grass,25.12746458523438,58.02102914907953,0.5097403369151668
1.4648943874805904,419.03072445287887,Concrete,22.175895320720045,46.63735307967941,1.7659378349975063
1.0806171641549642,273.7849824136383,Concrete,27.89263210069076,39.63868867122768,0.9117320792789302
1.3017965327788903,298.2954002193046,Grass,24.41497297680016,35.1192466546555,1.1305683319489441
1.3251426085599232,202.08654688982233,Treadmill,31.261142246081963,53.11107771245111,0.5579186575067048
1.3862715378119748,182.1298515227445,Grass,29.570486696347047,43.76867295210016,0.6059796796022122
1.6640876288327082,323.2266396093907,Grass,20.74713022065152,70.2716996724532,0.742463660984067
1.7075359081460522,308.95342127738894,Treadmill,21.561379238057178,50.533448064402144,1.2734180223008964
1.6017481439614414,335.69290800133723,Treadmill,29.848329968446382,42.22013027544002,1.400179333800462
1.626501395212361,246.02020197681506,Concrete,28.473188210577458,58.81423627849906,0.8366100690942682
1.6312240912737292,312.71569163373425,Concrete,19.433872239467327,70.40630484996855,0.8345543035833087
1.0006340017558153,122.2868202927454,Grass,22.71449488638164,68.06933373131211,0.17815288914434566
1.5020395364014232,277.06104431127346,Treadmill,24.23020094344994,40.801891242102045,1.172570209887084
1.1407082557659989,301.65132471175906,Dirt,24.81623201508613,37.35051103395846,0.9069974585523601
1.6018278951343081,215.58540941183713,Grass,24.640579353504606,37.054735491188765,0.973331063953559
1.0813783705360607,302.7916942712059,Dirt,29.496196719257487,56.99254397712472,0.5661191927367427
1.4639122929298602,241.01054458735257,Grass,25.728870575086425,47.08372148456965,0.8273578714346733
1.6095539552039173,246.01496869364397,Treadmill,25.40375665218473,43.14923466788123,1.059575696156811
1.2764484103367375,237.07001776404854,Concrete,21.2161638425613,58.24902224184847,0.687196475963942
1.6923431921026442,329.0658946707469,Grass,25.83777773408417,41.202680780858856,1.449532657016122
1.6013244339903494,227.28179827849954,Treadmill,24.85639467149762,60.16224078501722,0.6860160367491948
1.576164939167582,221.1667676872055,Concrete,22.600707944136985,39.960814637743624,1.1239001971421327
1.6396003175021063,207.13851241579215,Concrete,19.24666493075678,46.52429623782643,1.0057317779319783
1.4281599824466689,231.5712128126906,Treadmill,31.384738711391165,63.87124783054869,0.5302382281795051
1.5303837727513618,259.7501605579505,Treadmill,33.89861265767724,51.24634908737885,0.8381186236989682
1.5020103144468397,281.92945011835707,Treadmill,26.222510776011184,39.675284217333406,1.192955700404563
1.497490211076771,212.3354525016244,Dirt,32.17300139573251,65.14851550860756,0.43363717480970226
1.3655937846705846,268.64519549458925,Dirt,26.14767339527254,61.34883258218202,0.5890327568362194
1.251493577055459,280.5985436929108,Grass,18.065694966799562,64.38640165325378,0.5949521405569371
1.432628330142105,203.36123177693202,Grass,26.501470280204597,32.91445791090622,0.8597134924974296
1.4216104185611467,253.1568321889318,Treadmill,23.30247592735342,52.99307299991473,0.8122672937103844
1.3526538024966221,245.75757636171681,Grass,27.379235611996716,42.963264461120524,0.8269369718452131
1.670410756362005,253.69248463704685,Grass,32.85395522872428,43.94714397474584,0.980714686435423
1.2655586764288773,223.5005241389001,Dirt,22.466490929875654,56.42598809183558,0.5301419713947071
1.4656981682217518,243.22501375830296,Treadmill,26.937528952904575,32.49883804109207,1.11603315116506
1.7332679423122506,251.55354196785032,Grass,29.305619016568407,51.583728107512826,0.9034032592149862
1.6818258705199105,343.2023971805752,Treadmill,31.770929969711617,65.33249886059488,0.8845174924025285
1.7432587770194565,252.23695809663803,Grass,29.928853201020473,51.450748914503855,0.9079269815023367
1.3818438845251546,316.92070995600557,Dirt,19.425308314922972,60.93625689165245,0.7566572274267924
1.6568576251455414,320.70554936483103,Treadmill,19.419465976551606,51.2043212579784,1.2902213548089878
1.2874059206043738,184.05156390743235,Grass,28.824634942663582,41.47450344559222,0.5962986571791979
1.444825208836692,235.4405399373074,Concrete,23.076893301176217,69.29870783396308,0.5583349103781386
1.4636488378439614,320.8086654916925,Dirt,20.080715267701926,48.07730921596556,1.0719488401238413
1.384831957560398,259.05542313850196,Concrete,30.941713147057737,37.404846780238486,1.1122215089775649
1.427637202383095,244.18080623877438,Treadmill,23.15164189043986,36.125715687039595,1.070621088761076
1.4013248145005295,287.50149762973695,Dirt,33.151849839321535,48.14222570892826,0.8093644377550676
1.3035212377796608,303.3762604070715,Dirt,22.797621618778066,58.7407322909681,0.6996577234837748
1.6712827012011582,248.53144317146385,Grass,21.265935482549274,49.891029203177844,0.961836591051421
1.4635099994251461,236.08729052757883,Treadmill,24.678232659193363,35.026921227872535,1.0639773932744563
1.5402873087834572,131.82153440297853,Concrete,28.791345493754893,50.836881729377396,0.5051439737086938
1.532755374238571,252.35267488959366,Concrete,26.464653264652235,60.909237168489575,0.7827328344367659
1.5109452850220042,230.94221272519138,Concrete,34.45839372847068,48.725525968296886,0.8547041591254149
1.5185609092112857,199.67362845075343,Dirt,25.85752135570134,64.56663893494665,0.4475619701914535
1.4389165559937958,239.73324081059826,Concrete,24.117369126370523,41.640223425983095,1.0657914073977175
1.7836793737029726,229.129405928037,Dirt,32.545775011782084,58.97611728054334,0.6535744176870283
1.6521489523270718,258.45824868546583,Concrete,27.97597927228335,54.84091573561595,0.9836875221574317
1.5036764065542039,236.0498532669243,Grass,22.93210044390898,55.2820907394562,0.72225045402167
1.4105891128067873,272.349868755175,Treadmill,26.193045095857865,54.45291558579706,0.8173860943783164
1.476235831454184,258.69528280254525,Treadmill,26.090825813017556,46.7113556621035,0.9515800556995591
1.5835243032743491,313.6774673842219,Grass,23.972838893623383,53.00195695212233,1.0519470837697038
1.7999880185072623,223.28510506748404,Grass,25.912080168580733,45.73065026363339,0.964879866956003
1.225390491066991,338.9924516794979,Dirt,18.561937832311425,52.742442464994845,0.8750429059652342
1.6319549517283556,303.3620590423228,Treadmill,23.219930328166573,52.91987897323394,1.1199785731103935
1.725344727355727,324.3372079683227,Concrete,27.156285662775616,47.668954502632715,1.505843448831694
